 1.54500E-01  4.32206E-09  1.29662E-09  1.00000E+00 ANS.15N 
 1.54800E-01  4.45041E-09  1.33510E-09  1.00000E+00 ANS.15W 
 1.56500E-01  4.20974E-09  2.66039E-10  1.00000E+00 TD1.1565 
 1.80500E-01  6.95186E-09  2.08559E-09  1.00000E+00 ANS.18 
 1.96500E-01  9.90337E-09  5.30533E-10  1.00000E+00 TD1.1965 
 2.36500E-01  9.34161E-09  4.67080E-10  1.00000E+00 TD1.2365 
 2.49300E-01  7.68758E-09  2.30623E-09  1.00000E+00 ANS.25 
 2.74000E-01  8.54879E-09  4.27439E-10  1.00000E+00 TD1.2740 
 3.29600E-01  1.29859E-08  3.89566E-09  1.00000E+00 ANS.33 
 3.63700E-01  1.94655E-08  9.73275E-10  1.00000E+00 JOHNSON.U 
 3.99500E-01  3.69927E-08  1.84963E-09  1.00000E+00 GENEVA.B1 
 4.19200E-01  3.84452E-08  1.92226E-09  1.00000E+00 GENEVA.B 
 4.19600E-01  3.86544E-08  1.93272E-09  1.00000E+00 TYCHO2.BT 
 4.19600E-01  3.81585E-08  1.90793E-09  1.00000E+00 TYCHO2.BT 
 4.43400E-01  3.72408E-08  1.86204E-09  1.00000E+00 JOHNSON.B 
 4.43400E-01  3.72063E-08  1.86032E-09  1.00000E+00 JOHNSON.B 
 4.47500E-01  4.04227E-08  2.02114E-09  1.00000E+00 GENEVA.B2 
 5.18900E-01  3.16559E-08  1.58279E-09  1.00000E+00 HIPPARCOS.HP 
 5.30700E-01  3.12870E-08  1.56435E-09  1.00000E+00 TYCHO2.VT 
 5.30700E-01  3.15762E-08  1.57881E-09  1.00000E+00 TYCHO2.VT 
 5.39200E-01  3.26425E-08  1.63212E-09  1.00000E+00 GENEVA.V1 
 5.47500E-01  3.17911E-08  1.58956E-09  1.00000E+00 GENEVA.V 
 5.49300E-01  3.01206E-08  1.50603E-09  1.00000E+00 JOHNSON.V 
 5.49300E-01  2.83179E-08  1.79963E-09  1.00000E+00 JOHNSON.V 
 5.49300E-01  2.97893E-08  1.48947E-09  1.00000E+00 JOHNSON.V 
 5.76200E-01  3.01598E-08  1.50799E-09  1.00000E+00 GENEVA.G 
 7.87500E-01  1.54156E-08  1.34882E-09  1.00000E+00 COUSINS.I 
 1.23930E+00  1.59664E-08  7.98322E-10  1.00000E+00 2MASS.J 
 1.24310E+00  1.66076E-08  8.30380E-10  1.00000E+00 JOHNSON.J 
 1.64420E+00  1.82299E-08  9.11493E-10  1.00000E+00 JOHNSON.H 
 1.64950E+00  1.78352E-08  8.91762E-10  1.00000E+00 2MASS.H 
 2.16390E+00  1.88169E-08  9.40843E-10  1.00000E+00 2MASS.KS 
 2.18790E+00  1.88681E-08  9.43403E-10  1.00000E+00 JOHNSON.K 
 3.36820E+00  1.37560E-08  1.71035E-09  1.00000E+00 WISE.W1 
 3.77100E+00  1.10109E-08  5.50545E-10  1.00000E+00 generic 
 4.77200E+00  6.94611E-09  3.47305E-10  1.00000E+00 generic 
 5.80000E+00  5.22569E-09  2.61285E-10  1.00000E+00 IRAC.58 
 1.20730E+01  4.19704E-09  2.09852E-10  1.00000E+00 WISE.W3 
 2.21943E+01  5.47221E-09  2.73611E-10  1.00000E+00 WISE.W4 
 2.36108E+01  6.10738E-09  3.05369E-10  1.00000E+00 IRAS.F25 
 6.04093E+01  5.26045E-09  5.26045E-10  1.00000E+00 IRAS.F60 
 6.31800E+01  4.52583E-09  2.26292E-10  1.00000E+00 mono 
 7.00000E+01  5.81597E-09  2.99792E-10  1.00000E+00 PACS.70 
 7.28500E+01  4.83125E-09  2.41562E-10  1.00000E+00 mono 
 7.93600E+01  4.50293E-09  2.25147E-10  1.00000E+00 mono 
 8.78971E+01  3.36127E-09  1.68063E-10  1.00000E+00 AKARI.WIDES 
 8.99900E+01  3.93771E-09  1.96886E-10  1.00000E+00 mono 
 9.01600E+01  3.91366E-09  1.95683E-10  1.00000E+00 mono 
 1.01119E+02  3.37981E-09  4.05578E-10  1.00000E+00 IRAS.F100 
 1.44780E+02  1.44119E-09  7.20595E-11  1.00000E+00 mono 
 1.45530E+02  1.42552E-09  7.12762E-11  1.00000E+00 mono 
 1.57750E+02  1.24098E-09  6.20490E-11  1.00000E+00 mono 
 1.60000E+02  1.21360E-09  6.18322E-11  1.00000E+00 PACS.160 
 1.79520E+02  7.96574E-10  3.98287E-11  1.00000E+00 mono 
 1.80420E+02  7.72661E-10  3.86330E-11  1.00000E+00 mono 
 3.50000E+02  7.64899E-11  1.20774E-11  1.00000E+00 generic 
 4.50000E+02  1.46565E-11  7.32826E-13  1.00000E+00 generic 
 4.57171E+02  1.29184E-11  1.29184E-12  1.00000E+00 SCUBA.450WB 
 8.50000E+02  1.26618E-12  2.36307E-13  1.00000E+00 generic 
 8.50000E+02  1.23444E-12  7.05394E-14  1.00000E+00 generic 
 8.60011E+02  1.28979E-12  1.28979E-13  1.00000E+00 SCUBA.850WB 
 1.10000E+03  4.08772E-13  5.72277E-14  1.00000E+00 generic 
 1.30000E+03  2.37528E-13  4.15097E-14  1.00000E+00 generic 
 2.70000E+03  1.17685E-14  5.88426E-16  1.00000E+00 generic 
 5.19390E+00  5.98130E-09  2.99065E-10  5.69899E-02 SpitzerIRS 
 5.22350E+00  6.16510E-09  3.08255E-10  5.66670E-02 SpitzerIRS 
 5.25310E+00  6.36001E-09  3.18001E-10  5.61573E-02 SpitzerIRS 
 5.28260E+00  6.22319E-09  3.11160E-10  5.60330E-02 SpitzerIRS 
 5.31220E+00  6.12548E-09  3.06274E-10  5.57208E-02 SpitzerIRS 
 5.34180E+00  6.17140E-09  3.08570E-10  5.54120E-02 SpitzerIRS 
 5.37140E+00  6.16212E-09  3.08106E-10  5.49205E-02 SpitzerIRS 
 5.40090E+00  6.16132E-09  3.08066E-10  5.48057E-02 SpitzerIRS 
 5.43050E+00  6.05111E-09  3.02555E-10  5.45070E-02 SpitzerIRS 
 5.46010E+00  5.97877E-09  2.98939E-10  5.40283E-02 SpitzerIRS 
 5.48960E+00  5.97466E-09  2.98733E-10  5.39201E-02 SpitzerIRS 
 5.51920E+00  5.88547E-09  2.94274E-10  5.36310E-02 SpitzerIRS 
 5.54880E+00  5.83398E-09  2.91699E-10  5.33449E-02 SpitzerIRS 
 5.57840E+00  5.78701E-09  2.89350E-10  5.30618E-02 SpitzerIRS 
 5.60800E+00  5.70782E-09  2.85391E-10  5.26034E-02 SpitzerIRS 
 5.63750E+00  5.63679E-09  2.81839E-10  5.25055E-02 SpitzerIRS 
 5.66710E+00  5.56582E-09  2.78291E-10  5.22313E-02 SpitzerIRS 
